Id,Sex,Age,Industry,Constellation,sentiment,Sentiment
3496509,female,23,Marketing,Capricorn,,0.080561899323842
3496660,male,36,Automotive,Virgo,,0.06838520805101782
3496773,male,24,,Taurus,,0.07502884227992332
3496847,female,25,Technology,Virgo,,0.05357037582768272
3496897,male,16,Student,Taurus,,0.05240086791064202
3496909,female,16,Education,Sagittarius,,-0.061142976345502476
3497000,male,13,Student,Libra,,-0.05985533346861473
3497011,female,14,Student,Pisces,,0.07058234974901642
3497014,female,43,Education,Cancer,,0.07290023806045935
3497026,female,17,Student,Aries,,0.025577413471382347
3497133,female,16,Student,Pisces,,0.13971531792376723
3497158,male,23,Construction,Gemini,,0.16667767019917556
3497278,female,14,Sports-Recreation,Pisces,,0.06950722308919866
3497333,male,24,Engineering,Scorpio,,0.08174190888476601
3497339,female,14,,Gemini,,0.2472216700391125
3497429,female,17,,Libra,,0.12776191732715628
3497520,male,26,Law,Capricorn,,0.07226005376898233
3497525,male,16,Student,Gemini,,0.08656228639781272
3497545,female,14,,Sagittarius,,0.04280797101449276
3497560,male,38,Engineering,Sagittarius,,0.08005485893416928
3497562,male,43,Education,Scorpio,,0.09838701016176044
3497616,female,33,,Gemini,,0.0987451556884856
3497677,female,26,Student,Gemini,,0.035762028769841275
3497723,female,26,Student,Taurus,,0.13429998607630186
3497789,female,17,Student,Aries,,0.09960784313725489
3497848,female,17,,Aquarius,,0.01838853565416065
3497938,female,15,Student,Capricorn,,0.08844267811694725
3498184,female,16,Student,Taurus,,0.06402102119917734
3498277,female,13,,Pisces,,0.0934099730070125
3498336,male,15,Student,Cancer,,0.052211326364617214
3498541,male,24,Student,Aquarius,,0.16126067921149886
3498546,female,23,,Capricorn,,0.27889178240740736
3498595,male,16,,Capricorn,,0.25257334787608227
3498605,male,15,Student,Leo,,0.028737822273879964
3498681,female,33,Agriculture,Pisces,,-0.01499368686868687
3498701,male,23,Student,Capricorn,,0.037553240345181135
3498717,female,14,Student,Capricorn,,0.16240763084513085
3498812,female,17,,Sagittarius,,0.14645482810431265
3498827,male,15,Non-Profit,Aries,,0.017967103250485648
3498852,male,16,Student,Leo,,0.12908765184942889
3499167,male,33,Education,Libra,,0.08361966063324758
3499283,male,16,Student,Libra,,0.0766251494493161
3499340,female,17,Student,Gemini,,0.07134256903748219
3499431,male,17,Student,Aries,,0.08508220502901355
3499594,male,33,Technology,Gemini,,0.08261884950624691
3499599,female,15,Student,Aquarius,,0.06059480998720016
3499629,female,14,,Virgo,,0.03138307963844016
3499675,female,47,,Virgo,,0.03734088744588745
3499721,male,17,,Leo,,0.08541605386422693
3499844,female,14,Education,Gemini,,0.05332234105763517
3499974,female,16,Student,Gemini,,0.044119378306878315
3499978,male,23,,Pisces,,0.0741824384872049
3500159,female,37,Education,Pisces,,0.12438864970718039
3500180,female,14,Education,Virgo,,0.044418300300753076
3500209,female,13,,Aquarius,,0.23718468163780662
3500239,female,23,Student,Leo,,0.08152006172839504
3500326,female,26,Science,Taurus,,0.027017802076395824
3500467,female,41,,Aquarius,,0.043254892962171436
3500472,male,15,Student,Scorpio,,0.08938729139981544
3500491,female,25,Arts,Libra,,0.07289644248068428
3500495,male,17,Student,Cancer,,0.09497550230566536
3500560,female,24,Banking,Scorpio,,0.16847049689440996
3500638,male,48,,Scorpio,,0.0701201499118166
3500649,male,16,Student,Aries,,0.11031839329253122
3500751,female,35,Publishing,Gemini,,0.0578615997262406
3500776,male,13,Education,Capricorn,,0.18228030303030301
3500785,female,38,,Cancer,,0.0864686232527208
3500789,female,17,,Leo,,0.07236372061530016
3500830,male,15,,Pisces,,0.08370914512784096
3500871,female,16,Student,Taurus,,0.11968468905412608
3500899,male,13,Student,Virgo,,0.03718417945690673
3500911,female,16,Student,Capricorn,,0.15035521384479716
3501054,female,43,Student,Taurus,,0.06827079130561717
3501084,female,14,,Cancer,,0.06905849146126591
3501128,female,14,Arts,Gemini,,0.05889845446460706
3501167,female,24,,Aquarius,,0.08234548530451476
3501274,female,24,Marketing,Leo,,0.11749574314117524
3501296,male,23,,Gemini,,0.15278805220121008
3501335,male,16,,Aquarius,,0.06106301968057421
3501341,male,16,Student,Virgo,,0.06568504594820385
3501362,male,25,,Aquarius,,0.1020612348940271
3501450,female,25,,Capricorn,,0.02442190868116794
3501502,female,26,,Leo,,0.09532734802636776
3501549,male,17,Student,Leo,,0.01721575571065367
3501607,male,15,Student,Gemini,,-0.10833333333333336
3501704,male,17,Student,Aries,,0.08627364002610302
3501736,female,35,Education,Libra,,0.06159474686070431
3501844,male,25,Education,Aquarius,,0.12773568822481868
3501853,female,16,Student,Virgo,,0.07084119717681216
3501880,female,23,Student,Sagittarius,,0.01992618072499942
3502052,male,14,Student,Capricorn,,0.07075634939722242
3502123,male,25,Law,Pisces,,0.1480287569573284
3502149,male,25,Arts,Aries,,0.02660091171454808
3502170,male,23,,Capricorn,,-0.003985987085476888
3502180,female,14,Student,Gemini,,0.026215711693142255
3502235,male,15,Fashion,Taurus,,0.01602143227143227
3502305,female,26,Student,Aquarius,,0.019930947913313058
3502320,female,41,,Gemini,,0.10097273280805029
3502365,female,25,Marketing,Aquarius,,0.11436830713146502
3502423,female,27,Chemicals,Libra,,0.08391131815044858
3502527,female,24,,Scorpio,,0.027453400180724875
3502547,female,14,,Sagittarius,,0.08791195202731497
3502549,male,38,,Leo,,0.08740349296859078
3502678,male,27,Student,Aquarius,,0.09664768327878084
3502783,female,25,Non-Profit,Cancer,,0.07822609615984503
3502793,male,16,,Virgo,,0.03092394469941548
3502828,female,24,Student,Cancer,,0.04305828764362418
3502861,female,37,Transportation,Sagittarius,,0.1311510334582168
3502919,male,17,,Cancer,,-0.01314814814814814
3502960,female,15,,Leo,,0.09629465934029144
3503112,female,13,Education,Taurus,,0.08525084876543211
3503162,male,23,Student,Capricorn,,0.04130687895364676
3503201,male,27,,Cancer,,0.08855163605163605
3503338,female,23,Architecture,Cancer,,0.09202714173104368
3503534,male,37,,Pisces,,0.07203483245149911
3503548,female,25,,Sagittarius,,-0.023358647127329192
3503562,female,23,Engineering,Pisces,,0.18110461698215724
3503628,female,14,Student,Scorpio,,0.047998767622991226
3503691,female,39,,Capricorn,,0.12469593898165328
3503919,female,15,Student,Sagittarius,,0.06016130867496599
3503923,male,23,Student,Aries,,0.06879170846433395
3503949,female,13,Student,Sagittarius,,0.2737565044383226
3504079,female,27,,Gemini,,0.05930349998585293
3504166,male,27,Technology,Leo,,-0.28220433299105807
3504188,female,14,Arts,Aquarius,,0.11071522366522366
3504220,male,15,,Aries,,0.03243155726688171
3504256,female,23,Science,Virgo,,0.04894592646936397
3504445,female,15,Student,Gemini,,0.07942306946979129
3504538,male,24,Education,Sagittarius,,0.05536904761904762
3504641,male,23,Military,Gemini,,0.0557926064235588
3504728,female,25,Accounting,Pisces,,0.07431030402559037
3504914,male,16,Student,Libra,,0.038476702022478396
3504961,male,15,Environment,Virgo,,0.06473881785224378
3505022,female,14,Student,Virgo,,0.033699764475626545
3505043,female,26,,Pisces,,0.08516019181967457
3505095,male,25,Telecommunications,Libra,,0.025926058989583584
3505165,male,14,Student,Cancer,,0.057381545338441906
3505236,female,25,Publishing,Virgo,,0.1088770266500849
3505276,female,13,Student,Libra,,0.20115985865985866
3505395,male,48,,Gemini,,0.16531489605522345
3505405,male,26,,Pisces,,0.0321552389667624
3505407,male,25,,Virgo,,0.06517626131990167
3505676,female,15,Student,Sagittarius,,0.09364355639985007
3505706,male,25,Non-Profit,Aries,,0.1377996436669906
3505886,male,27,Advertising,Aries,,-0.017365637400793655
3505971,female,38,Education,Taurus,,0.01983402421141091
3506000,male,24,Construction,Aries,,0.026868332560296845
3506017,female,16,Arts,Aries,,0.04910945592074233
3506037,male,33,Arts,Pisces,,0.04771001982169363
3506080,male,16,Student,Cancer,,0.06355723002799375
3506146,male,23,Student,Aquarius,,0.07613125999753907
3506348,female,24,Marketing,Sagittarius,,0.1278327307382184
3506430,female,16,,Gemini,,0.10945581036202359
3506494,female,14,Student,Sagittarius,,0.045577360340688836
3506544,female,17,Student,Libra,,0.04053166721233948
3506569,female,25,,Aries,,0.11839669270703752
3506604,male,35,Arts,Capricorn,,0.08838549832299832
3506632,male,17,Student,Pisces,,0.06524655800843619
3506883,male,14,,Gemini,,0.14094107744107742
3506918,male,23,,Pisces,,0.11136522651325285
3506939,female,47,,Cancer,,0.09292727182000515
3507027,male,26,Engineering,Scorpio,,-0.04148782284832009
3507038,female,24,Transportation,Cancer,,0.05159305089805209
3507046,male,17,,Taurus,,0.09825557649421286
3507098,male,13,,Aquarius,,0.027832517723822076
3507110,female,16,Student,Aries,,0.018486822594509046
3507165,female,14,Student,Taurus,,0.1088558201058201
3507188,female,46,,Libra,,0.06440577908899826
3507233,male,25,Advertising,Pisces,,0.02922874962160252
3507239,female,48,Religion,Virgo,,0.06498604189737911
3507369,male,24,Advertising,Libra,,0.056254086735077515
3507455,male,27,Education,Pisces,,0.07502884227992332
3507461,female,16,Student,Leo,,0.19613169799122768
3507489,female,14,,Sagittarius,,0.10242156685906685
3507581,male,37,,Virgo,,0.11741510326172315
3507667,male,36,Education,Cancer,,0.10638622558272855
3507711,female,14,,Pisces,,0.07686011904761905
3507936,male,16,,Sagittarius,,0.09344942279942281
3507963,female,14,,Leo,,0.02515040623519895
3507970,female,16,Student,Libra,,0.12786095278316925
3508050,female,15,Accounting,Gemini,,0.06480683661061033
3508102,female,17,,Capricorn,,0.031824439968100166
3508136,female,27,Museums-Libraries,Aquarius,,0.058241473973181294
3508186,male,17,Student,Libra,,0.07481458459892965
3508201,male,26,Religion,Capricorn,,0.09191515495086923
3508590,female,27,,Leo,,0.05866388608576108
3508592,female,17,,Scorpio,,0.0783701125367792
3508652,female,16,Student,Sagittarius,,0.11113420224411606
3508745,male,27,,Leo,,0.05113124397106638
3508871,female,23,Student,Aquarius,,0.10512358876810769
3508884,male,33,Transportation,Virgo,,0.04924242424242424
3508904,male,25,,Gemini,,0.09594231665987392
3508912,male,23,Engineering,Cancer,,0.024051297729967388
3508981,female,27,,Sagittarius,,0.05867057044807045
3509141,female,16,Student,Cancer,,0.05002887277415967
3509187,male,16,Student,Sagittarius,,0.12357325145159243
3509206,female,17,Student,Cancer,,0.0822703071355972
3509247,male,17,Student,Scorpio,,0.09078321285924633
3509278,female,16,,Pisces,,0.18580510412477624
3509378,female,16,,Cancer,,0.07910729931575436
3509474,male,25,Architecture,Taurus,,0.0887778428824464
3509502,female,48,Law,Virgo,,0.07897538381261596
3509582,female,24,Science,Scorpio,,0.08451215528298861
3509629,male,27,Technology,Libra,,0.15034857503607504
3509675,female,14,,Gemini,,0.10971873997915665
3509746,male,42,Non-Profit,Scorpio,,0.13654718535866076
3509750,female,14,Student,Taurus,,0.24161616161616162
3509769,female,26,Communications-Media,Leo,,0.050578067765567766
3509772,male,35,Education,Taurus,,0.08608047587082396
3509820,male,16,,Aquarius,,0.16379514606131673
3509865,male,36,Internet,Taurus,,0.12282607701023476
3509891,male,46,Technology,Gemini,,0.049831616087993635
3509908,female,16,,Aries,,0.06626850237962303
3509949,female,23,Education,Leo,,0.06413585595116493
3509956,female,27,Technology,Aries,,0.11932697510822511
3510001,male,17,,Pisces,,0.04082295337372707
3510068,female,25,,Scorpio,,0.08050347222222223
3510078,female,17,Student,Sagittarius,,0.06946164622414623
3510101,female,15,Education,Sagittarius,,0.08996369594983983
3510151,male,25,,Aquarius,,0.11756307633666127
3510194,female,16,,Pisces,,0.032079021234605945
3510209,male,26,Engineering,Aries,,0.08812526183493925
3510212,male,15,Technology,Leo,,0.06794753777512398
3510223,male,25,,Aquarius,,0.03471255123558471
3510239,male,23,Tourism,Pisces,,0.09304542195530567
3510265,female,26,Construction,Pisces,,0.12276760008644066
3510266,female,23,,Gemini,,0.04829166666666668
3510389,male,15,Student,Libra,,0.134359375
3510422,female,17,Education,Libra,,0.08917585192585192
3510496,female,25,Technology,Sagittarius,,0.06639878104795195
3510513,male,23,,Pisces,,0.06266892031978238
3510563,female,27,,Sagittarius,,0.1039015603008507
3510632,male,13,,Libra,,0.0428736312706901
3510670,female,13,Student,Leo,,0.054842411421126044
3510682,male,23,,Scorpio,,0.0831846201263677
3510775,male,25,Education,Cancer,,0.046296875886699354
3510796,female,25,Student,Taurus,,0.07067501897678423
3510816,female,23,Student,Leo,,0.04141603712191947
3510911,female,26,,Taurus,,0.09980934542377558
3510929,male,33,Technology,Sagittarius,,0.048802785265049414
3510968,male,15,,Capricorn,,0.03129113613882665
3511005,female,27,Accounting,Scorpio,,0.11533008791422251
3511072,female,33,,Virgo,,-0.01935435524071888
3511107,female,23,Education,Aries,,0.03247843013468013
3511141,male,26,Education,Leo,,0.08572132763420642
3511199,male,23,Internet,Pisces,,0.04293077256944444
3511273,male,16,Science,Virgo,,0.12726153265925993
3511331,male,24,Communications-Media,Taurus,,0.06362259554922188
3511362,female,24,Science,Pisces,,0.08517951003245121
3511421,female,17,Student,Taurus,,0.049437020250856986
3511522,male,26,,Scorpio,,0.10009280086192304
3511541,female,34,,Aquarius,,0.12250038002993653
3511543,female,24,Advertising,Leo,,0.08518330627705628
3511677,male,34,Publishing,Capricorn,,0.09852532370958536
3511707,male,14,Student,Taurus,,-0.013723544973544973
3512033,male,16,Student,Capricorn,,0.052094353280872384
3512073,female,24,,Virgo,,0.012275456025456016
3512074,male,25,Technology,Leo,,0.2959093600914392
3512173,male,13,Student,Scorpio,,-0.02806939153807466
3512279,male,17,,Cancer,,0.21411701477666298
3512293,female,24,Communications-Media,Libra,,0.1343391412014159
3512472,male,27,,Sagittarius,,0.12979451938339764
3512569,female,14,Student,Virgo,,0.04499863180150952
3512700,female,13,Student,Capricorn,,0.17089274142088673
3512702,female,25,Student,Cancer,,0.03258816652902887
3512828,male,16,,Libra,,0.052327387220926135
3512831,male,15,,Aries,,0.07645502645502647
3513059,female,27,Banking,Gemini,,0.0646670680616445
3513465,female,16,,Taurus,,0.07717508172188664
3513496,female,35,,Sagittarius,,0.05322873859542743
3513540,female,23,Sports-Recreation,Pisces,,0.07343000375304443
3513558,male,13,Student,Libra,,0.015807495297024094
3513619,male,23,Engineering,Scorpio,,0.08537386588964067
3513637,male,17,Student,Cancer,,0.0447987537959553
3513672,male,15,,Taurus,,0.10774617551973786
3513784,female,23,Non-Profit,Aquarius,,0.11200769944788733
3513810,female,41,,Taurus,,0.040690896866146034
3513918,male,16,Student,Scorpio,,0.10914496801996801
3513981,male,17,Student,Aries,,0.04312027513416402
3514082,male,17,Student,Gemini,,0.0823988778968352
3514084,female,41,Publishing,Scorpio,,0.07935817598477173
3514095,female,17,,Sagittarius,,0.04543873315861178
3514104,female,23,Arts,Scorpio,,0.1411109584125457
3514182,male,17,,Libra,,0.08678068943402278
3514184,male,13,Student,Libra,,0.015544773986535353
3514206,female,24,,Virgo,,0.11295446867847192
3514207,female,26,Education,Taurus,,0.11497844747844746
3514307,female,14,,Sagittarius,,0.10411959426627795
3514312,female,24,,Capricorn,,-0.0010878047815099674
3514337,female,27,Law,Scorpio,,0.12600589755066272
3514361,female,42,Publishing,Sagittarius,,0.07763696955607718
3514529,male,33,Publishing,Aries,,0.05676880739210284
3514592,female,17,Chemicals,Cancer,,0.03240738149035938
3514613,male,25,BusinessServices,Leo,,0.09781658763652228
3514661,female,16,,Taurus,,0.11288863233607735
3514967,male,16,Student,Taurus,,0.0772098148605404
3515012,female,23,,Cancer,,0.00019966615305598356
3515038,female,26,,Taurus,,0.060235144121607
3515069,male,24,,Scorpio,,0.15171831955922865
3515086,male,25,,Cancer,,0.10058922558922559
3515137,female,24,,Leo,,0.06701146417708234
3515154,female,17,Student,Leo,,0.026005330847198308
3515189,female,14,,Cancer,,0.17236855158730158
3515206,male,13,Student,Aquarius,,0.008488951136009962
3515252,female,27,Education,Virgo,,0.0237894968593498
3515263,female,47,Internet,Libra,,0.19359385968760973
3515271,male,27,,Virgo,,0.01221379490110944
3515498,female,14,Student,Leo,,-0.011498891223155923
3515542,male,16,,Pisces,,0.08786304079621601
3515616,male,16,Sports-Recreation,Sagittarius,,0.09704551139984184
3515635,female,24,Religion,Libra,,0.15171831955922865
3515674,male,34,Telecommunications,Taurus,,0.08669545518328903
3515733,male,16,Student,Gemini,,0.12975555175213754
3515751,female,15,Student,Capricorn,,0.03230701488650049
3515754,female,26,,Taurus,,0.07899285673288371
3515827,male,24,Student,Pisces,,0.05803557036219228
3515908,female,23,Engineering,Cancer,,0.07311740788330894
3515951,male,34,Transportation,Scorpio,,0.06390060628489916
3516010,male,16,,Gemini,,0.10914869633382893
3516048,female,16,,Libra,,0.05305537772087069
3516129,male,24,Technology,Gemini,,0.027453400180724875
3516177,female,25,Banking,Cancer,,0.0268297422274695
3516219,male,25,Technology,Pisces,,0.1907390873015873
3516279,male,16,Student,Leo,,0.046444715007215
3516382,male,26,Internet,Aries,,0.15537367724867726
3516436,male,14,Internet,Sagittarius,,0.09720711043255685
3516460,female,35,Accounting,Cancer,,0.055691197691197694
3516470,female,23,Government,Pisces,,0.10108374384236452
3516605,male,26,Fashion,Cancer,,0.061388888888888896
3516703,female,23,Government,Gemini,,-4.318617248119121e-05
